;Fecha;Ubicacion;Temperatura;Humedad;Presion;VelocidadViento;DireccionViento;Precipitacion;PuntoRocio;VelocidadVehiculo;LongitudVehiculo;Humo
29;09/04/2020 01:36;Pueblo Viejo - Rio el Sueño;8;73.1030;1021;4;244;16;7;;;0
30;10/04/2020 03:33;Aguilares - Concepcion;10;73.803;1024;70;244;60;9;;;0
31;10/04/2020 21:13;Rio el Sueño - Huasa Pampa;9;73.556;1026;34;244;48;8;;;0
32;10/04/2020 21:45;Villa Belgrano - Aguilares;13;73.875;1019;27;244;58;12;;;0
33;11/04/2020 03:07;Aguilares - Concepcion;14;73.947;1025;23;244;37;13;;;0
34;11/04/2020 22:40;Rio Caspichango - Interseccion ruta 322;7;73.518;1023;63;244;23;6;;;0
35;11/04/2020 22:50;Interseccion ruta 321 - S M de Tuc;11;73.320;1021;57;244;10;10;;;0
36;12/04/2020 02:44;Pueblo Viejo - Rio el Sueño;9;73.446;1021;14;244;66;8;;;0
37;12/04/2020 14:09;Huasa Pampa - Rio Marapa;8;73.190;1022;8;244;31;7;;;0
38;13/04/2020 01:54;Rio Caspichango - Interseccion ruta 322;13;73.307;1022;1;244;35;12;;;0
39;13/04/2020 03:46;Interseccion ruta 321 - S M de Tuc;15;73.908;1021;47;244;18;14;;;0
40;13/04/2020 07:13;Concepcion - Rio Seco;12;73.64;1024;18;244;35;11;;;0
41;13/04/2020 11:19;Rio el Sueño - Huasa Pampa;15;73.345;1019;55;244;27;14;;;0
42;14/04/2020 04:26;Huasa Pampa - Rio Marapa;4;73.999;1019;53;244;1;3;;;0
43;14/04/2020 15:34;Rumi Punco - Pueblo Viejo;7;73.170;1025;49;244;29;6;;;0
44;15/04/2020 07:09;Huasa Pampa - Rio Marapa;2;73.383;1021;14;244;17;1;;;0
45;15/04/2020 14:29;Interseccion ruta 322 - Interseccion ruta 321;4;73.754;1019;29;244;6;3;;;0
46;16/04/2020 13:04;Interseccion ruta 322 - Interseccion ruta 321;14;73.302;1020;46;244;13;13;;;0
47;17/04/2020 06:02;Rio Caspichango - Interseccion ruta 322;4;73.839;1022;45;244;19;3;;;0
48;17/04/2020 10:29;Villa Belgrano - Aguilares;11;73.393;1024;50;244;6;10;;;0
49;17/04/2020 10:36;Interseccion ruta 321 - S M de Tuc;15;73.1022;1023;16;244;63;14;;;0
50;17/04/2020 17:08;Rio Marapa - Villa Belgrano;6;73.152;1020;58;244;52;5;;;0
51;17/04/2020 21:54;Interseccion ruta 321 - S M de Tuc;1;73.943;1023;43;244;58;0;;;0
52;18/04/2020 01:23;Interseccion ruta 321 - S M de Tuc;10;73.546;1021;30;244;15;9;;;0
53;18/04/2020 04:54;Interseccion ruta 321 - S M de Tuc;1;73.48;1019;27;244;16;0;;;0
54;18/04/2020 11:33;Aguilares - Concepcion;6;73.63;1024;59;244;3;5;;;0
55;18/04/2020 14:45;Rio Caspichango - Interseccion ruta 322;5;73.506;1019;16;244;13;4;;;0
56;18/04/2020 23:29;Rio el Sueño - Huasa Pampa;13;73.136;1026;68;244;9;12;;;0
57;19/04/2020 14:07;Concepcion - Rio Seco;10;73.799;1022;23;244;3;9;;;0
58;19/04/2020 20:13;Rio Marapa - Villa Belgrano;8;73.715;1020;8;244;1;7;;;0
59;20/04/2020 00:09;Pueblo Viejo - Rio el Sueño;10;73.811;1021;66;244;55;9;;;0
60;21/04/2020 00:39;Rumi Punco - Pueblo Viejo;7;73.910;1021;43;244;17;6;;;0
61;21/04/2020 21:16;Villa Belgrano - Aguilares;11;73.909;1025;0;244;16;10;;;0
62;22/04/2020 02:15;Villa Belgrano - Aguilares;4;73.979;1021;41;244;27;3;;;0
63;22/04/2020 06:12;Rio Seco - Monteros;13;73.101;1026;24;244;12;12;;;0
64;22/04/2020 07:15;Aguilares - Concepcion;12;73.494;1022;40;244;16;11;;;0
65;22/04/2020 17:35;Rio el Sueño - Huasa Pampa;12;73.379;1025;36;244;42;11;;;0
66;22/04/2020 21:58;Concepcion - Rio Seco;4;73.561;1022;27;244;52;3;;;0
67;23/04/2020 03:01;Interseccion ruta 321 - S M de Tuc;5;73.794;1024;65;244;10;4;;;0
68;23/04/2020 06:09;Monteros - Rio Caspichango;12;73.349;1023;8;244;28;11;;;0
69;25/04/2020 02:35;Rio Marapa - Villa Belgrano;10;73.258;1026;28;244;49;9;;;0
70;25/04/2020 04:19;Rumi Punco - Pueblo Viejo;12;73.66;1024;14;244;19;11;;;0
71;25/04/2020 23:00;Rio Marapa - Villa Belgrano;15;73.253;1020;0;244;47;14;;;0
72;26/04/2020 02:25;Huasa Pampa - Rio Marapa;8;73.220;1025;64;244;26;7;;;0
73;26/04/2020 05:42;Villa Belgrano - Aguilares;11;73.177;1021;55;244;47;10;;;0
74;26/04/2020 10:27;Rio Caspichango - Interseccion ruta 322;13;73.87;1023;18;244;59;12;;;0
75;27/04/2020 01:00;Pueblo Viejo - Rio el Sueño;6;73.848;1021;59;244;45;5;;;0
76;27/04/2020 19:41;Rumi Punco - Pueblo Viejo;5;73.660;1023;52;244;33;4;;;0
77;28/04/2020 02:30;Rumi Punco - Pueblo Viejo;6;73.753;1024;3;244;22;5;;;0
78;28/04/2020 05:43;Rio Marapa - Villa Belgrano;3;73.686;1019;14;244;5;2;;;0
79;28/04/2020 17:09;Rio Marapa - Villa Belgrano;13;73.25;1023;44;244;35;12;;;0
80;29/04/2020 08:09;Rio Seco - Monteros;6;73.489;1021;21;244;15;5;;;0
81;29/04/2020 09:11;Monteros - Rio Caspichango;7;73.866;1025;30;244;28;6;;;0
82;30/04/2020 14:21;Villa Belgrano - Aguilares;5;73.826;1024;10;244;28;4;;;0
83;30/04/2020 17:58;Interseccion ruta 322 - Interseccion ruta 321;4;73.142;1026;14;244;21;3;;;0
84;30/04/2020 19:08;Interseccion ruta 322 - Interseccion ruta 321;11;73.399;1023;21;244;33;10;;;0
85;01/05/2020 08:06;Villa Belgrano - Aguilares;8;73.150;1020;40;244;61;7;;;0
86;01/05/2020 10:26;Interseccion ruta 321 - S M de Tuc;6;73.859;1023;7;244;16;5;;;0
87;01/05/2020 13:50;Rio el Sueño - Huasa Pampa;12;73.421;1022;16;244;30;11;;;0
88;01/05/2020 23:39;Rio Marapa - Villa Belgrano;12;73.919;1025;45;244;47;11;;;0
89;02/05/2020 04:32;Rio el Sueño - Huasa Pampa;7;73.491;1025;24;244;16;6;;;0
90;02/05/2020 23:42;Huasa Pampa - Rio Marapa;10;73.478;1020;68;244;20;9;;;0
91;03/05/2020 05:48;Aguilares - Concepcion;9;73.609;1019;62;244;5;8;;;0
92;03/05/2020 06:19;Interseccion ruta 321 - S M de Tuc;10;73.98;1019;41;244;58;9;;;0
93;03/05/2020 07:41;Huasa Pampa - Rio Marapa;12;73.510;1023;42;244;54;11;;;0
94;03/05/2020 09:21;Rio Marapa - Villa Belgrano;6;73.141;1021;57;244;36;5;;;0
95;03/05/2020 12:30;Monteros - Rio Caspichango;6;73.640;1020;66;244;49;5;;;0
96;04/05/2020 03:43;Interseccion ruta 322 - Interseccion ruta 321;13;73.259;1020;53;244;61;12;;;0
97;04/05/2020 04:58;Rio Caspichango - Interseccion ruta 322;7;73.595;1023;69;244;54;6;;;0
98;04/05/2020 10:36;Villa Belgrano - Aguilares;1;73.272;1024;39;244;6;0;;;0
99;04/05/2020 11:15;Interseccion ruta 322 - Interseccion ruta 321;10;73.85;1020;31;244;22;9;;;0
100;04/05/2020 19:58;Rio Seco - Monteros;11;73.416;1024;55;244;4;10;;;0
101;05/05/2020 05:34;Rumi Punco - Pueblo Viejo;4;73.153;1025;3;244;36;3;;;0
102;06/05/2020 11:34;Huasa Pampa - Rio Marapa;10;73.722;1025;1;244;13;9;;;0
103;06/05/2020 22:15;Huasa Pampa - Rio Marapa;3;73.316;1026;21;244;60;2;;;0
104;07/05/2020 06:02;Interseccion ruta 322 - Interseccion ruta 321;12;73.464;1022;2;244;34;11;;;0
105;07/05/2020 08:36;Interseccion ruta 322 - Interseccion ruta 321;7;73.41;1026;66;244;55;6;;;0
106;07/05/2020 10:30;Interseccion ruta 322 - Interseccion ruta 321;5;73.217;1026;21;244;27;4;;;0
107;08/05/2020 00:58;Villa Belgrano - Aguilares;1;73.885;1022;33;244;55;0;;;0
108;08/05/2020 01:31;Interseccion ruta 321 - S M de Tuc;15;73.892;1021;20;244;14;14;;;0
109;08/05/2020 14:10;Rio Seco - Monteros;7;73.898;1020;46;244;61;6;;;0
110;08/05/2020 18:03;Rio Marapa - Villa Belgrano;15;73.596;1024;32;244;65;14;;;0
111;08/05/2020 22:03;Villa Belgrano - Aguilares;10;73.843;1021;6;244;43;9;;;0
112;09/05/2020 09:27;Interseccion ruta 321 - S M de Tuc;13;73.396;1024;13;244;10;12;;;0
113;09/05/2020 10:34;Pueblo Viejo - Rio el Sueño;4;73.412;1024;66;244;41;3;;;0
114;09/05/2020 14:44;Villa Belgrano - Aguilares;1;73.788;1025;11;244;59;0;;;0
115;10/05/2020 17:46;Rumi Punco - Pueblo Viejo;13;73.282;1022;0;244;48;12;;;0
116;11/05/2020 02:24;Huasa Pampa - Rio Marapa;15;73.915;1023;8;244;42;14;;;0
117;11/05/2020 12:45;Villa Belgrano - Aguilares;6;73.200;1022;57;244;33;5;;;0
118;12/05/2020 00:10;Interseccion ruta 322 - Interseccion ruta 321;3;73.544;1020;22;244;46;2;;;0
119;12/05/2020 03:54;Rio el Sueño - Huasa Pampa;7;73.654;1025;33;244;23;6;;;0
120;12/05/2020 07:32;Rumi Punco - Pueblo Viejo;4;73.432;1026;6;244;20;3;;;0
121;12/05/2020 07:43;Concepcion - Rio Seco;13;73.329;1025;42;244;4;12;;;0
122;13/05/2020 12:05;Rio Marapa - Villa Belgrano;9;73.998;1019;34;244;46;8;;;0
123;13/05/2020 13:31;Rio Seco - Monteros;14;73.206;1026;19;244;20;13;;;0
124;13/05/2020 22:12;Pueblo Viejo - Rio el Sueño;13;73.975;1026;7;244;51;12;;;0
125;14/05/2020 09:44;Rumi Punco - Pueblo Viejo;13;73.389;1019;46;244;20;12;;;0
126;15/05/2020 03:56;Interseccion ruta 322 - Interseccion ruta 321;2;73.331;1023;67;244;13;1;;;0
127;16/05/2020 17:12;Aguilares - Concepcion;6;73.359;1026;3;244;47;5;;;0
128;17/05/2020 06:40;Concepcion - Rio Seco;14;73.693;1019;70;244;11;13;;;0
129;17/05/2020 13:16;Rio Marapa - Villa Belgrano;6;73.342;1020;8;244;44;5;;;0
130;19/05/2020 12:38;Villa Belgrano - Aguilares;1;73.151;1022;13;244;49;0;;;0
131;20/05/2020 02:27;Pueblo Viejo - Rio el Sueño;5;73.605;1020;60;244;6;4;;;0
132;20/05/2020 04:32;Rio Marapa - Villa Belgrano;9;73.689;1023;25;244;40;8;;;0
133;20/05/2020 18:01;Rio Marapa - Villa Belgrano;3;73.205;1024;34;244;13;2;;;0
134;20/05/2020 21:31;Aguilares - Concepcion;14;73.234;1021;53;244;57;13;;;0
135;21/05/2020 06:31;Villa Belgrano - Aguilares;13;73.1026;1025;29;244;16;12;;;0
136;21/05/2020 10:59;Rio el Sueño - Huasa Pampa;8;73.100;1023;36;244;15;7;;;0
137;21/05/2020 19:35;Rio Marapa - Villa Belgrano;11;73.288;1020;28;244;53;10;;;0
138;21/05/2020 23:36;Aguilares - Concepcion;15;73.408;1026;19;244;44;14;;;0
139;22/05/2020 05:21;Aguilares - Concepcion;11;73.655;1023;5;244;16;10;;;0
140;22/05/2020 22:28;Interseccion ruta 322 - Interseccion ruta 321;4;73.222;1023;38;244;0;3;;;0
141;24/05/2020 22:11;Aguilares - Concepcion;13;73.635;1026;68;244;61;12;;;0
142;25/05/2020 02:32;Monteros - Rio Caspichango;11;73.893;1021;6;244;64;10;;;0
143;25/05/2020 05:31;Interseccion ruta 321 - S M de Tuc;1;73.314;1019;9;244;7;0;;;0
144;25/05/2020 17:45;Pueblo Viejo - Rio el Sueño;3;73.243;1020;70;244;37;2;;;0
145;25/05/2020 20:40;Pueblo Viejo - Rio el Sueño;11;73.295;1022;22;244;35;10;;;0
146;26/05/2020 03:35;Rio Seco - Monteros;9;73.995;1023;55;244;44;8;;;0
147;26/05/2020 12:38;Interseccion ruta 322 - Interseccion ruta 321;10;73.888;1023;68;244;45;9;;;0
148;27/05/2020 00:14;Rumi Punco - Pueblo Viejo;8;73.537;1020;8;244;17;7;;;0
149;27/05/2020 02:27;Rumi Punco - Pueblo Viejo;12;73.509;1026;41;244;57;11;;;0
150;27/05/2020 06:12;Huasa Pampa - Rio Marapa;8;73.669;1020;64;244;37;7;;;0
151;27/05/2020 10:17;Villa Belgrano - Aguilares;6;73.542;1025;27;244;52;5;;;0
152;27/05/2020 10:35;Monteros - Rio Caspichango;3;73.210;1019;30;244;51;2;;;0
153;28/05/2020 13:26;Rio Marapa - Villa Belgrano;5;73.368;1025;17;244;33;4;;;0
154;28/05/2020 22:47;Pueblo Viejo - Rio el Sueño;15;73.653;1020;3;244;12;14;;;0
155;28/05/2020 23:18;Concepcion - Rio Seco;8;73.697;1023;1;244;8;7;;;0
156;29/05/2020 21:33;Rumi Punco - Pueblo Viejo;5;73.158;1025;21;244;8;4;;;0
157;30/05/2020 02:48;Rio el Sueño - Huasa Pampa;11;73.444;1019;31;244;36;10;;;0
158;30/05/2020 04:21;Huasa Pampa - Rio Marapa;7;73.204;1022;8;244;19;6;;;0
159;30/05/2020 15:33;Pueblo Viejo - Rio el Sueño;5;73.891;1026;59;244;66;4;;;0
160;30/05/2020 23:13;Aguilares - Concepcion;11;73.486;1023;20;244;60;10;;;0
161;31/05/2020 10:59;Huasa Pampa - Rio Marapa;11;73.209;1020;2;244;24;10;;;0
162;31/05/2020 19:55;Pueblo Viejo - Rio el Sueño;9;73.431;1021;3;244;11;8;;;0
163;01/06/2020 04:43;Monteros - Rio Caspichango;10;73.579;1026;13;244;3;9;;;0
164;01/06/2020 06:00;Rio Marapa - Villa Belgrano;4;73.481;1023;53;244;5;3;;;0
165;01/06/2020 21:39;Villa Belgrano - Aguilares;14;73.949;1025;40;244;10;13;;;0
166;01/06/2020 22:38;Rio Caspichango - Interseccion ruta 322;13;73.251;1024;15;244;44;12;;;0
167;01/06/2020 23:05;Villa Belgrano - Aguilares;3;73.61;1023;63;244;10;2;;;0
168;02/06/2020 17:50;Monteros - Rio Caspichango;5;73.900;1020;47;244;4;4;;;0
169;03/06/2020 17:35;Rio Marapa - Villa Belgrano;6;73.717;1021;70;244;54;5;;;0
170;03/06/2020 20:06;Rio Marapa - Villa Belgrano;13;73.956;1023;57;244;31;12;;;0
171;03/06/2020 22:53;Huasa Pampa - Rio Marapa;7;73.606;1024;46;244;54;6;;;0
172;04/06/2020 13:43;Villa Belgrano - Aguilares;12;73.607;1024;45;244;57;11;;;0
173;04/06/2020 17:59;Rio Caspichango - Interseccion ruta 322;3;73.847;1020;52;244;50;2;;;0
174;04/06/2020 22:55;Interseccion ruta 322 - Interseccion ruta 321;15;73.109;1025;15;244;13;14;;;0
175;05/06/2020 03:58;Rio Caspichango - Interseccion ruta 322;12;73.284;1019;40;244;29;11;;;0
176;05/06/2020 11:38;Pueblo Viejo - Rio el Sueño;12;73.208;1024;38;244;7;11;;;0
177;06/06/2020 14:12;Pueblo Viejo - Rio el Sueño;5;73.1002;1020;49;244;50;4;;;0
178;06/06/2020 16:56;Aguilares - Concepcion;5;73.941;1023;62;244;34;4;;;0
179;07/06/2020 06:07;Pueblo Viejo - Rio el Sueño;2;73.480;1024;50;244;21;1;;;0
180;07/06/2020 10:41;Rio Marapa - Villa Belgrano;14;73.502;1026;1;244;48;13;;;0
181;07/06/2020 12:27;Rio el Sueño - Huasa Pampa;3;73.789;1019;31;244;10;2;;;0
182;07/06/2020 23:26;Rio el Sueño - Huasa Pampa;6;73.112;1024;6;244;12;5;;;0
183;08/06/2020 03:07;Rumi Punco - Pueblo Viejo;2;73.629;1024;64;244;18;1;;;0
184;08/06/2020 06:53;Rio Marapa - Villa Belgrano;1;73.573;1025;42;244;11;0;;;0
185;08/06/2020 11:17;Concepcion - Rio Seco;14;73.677;1026;57;244;38;13;;;0
186;09/06/2020 04:07;Rio Marapa - Villa Belgrano;2;73.520;1024;44;244;66;1;;;0
187;09/06/2020 17:45;Rio Marapa - Villa Belgrano;7;73.29;1024;30;244;66;6;;;0
188;09/06/2020 22:11;Rio Seco - Monteros;4;73.650;1024;3;244;59;3;;;0
189;10/06/2020 11:31;Pueblo Viejo - Rio el Sueño;9;73.638;1023;16;244;39;8;;;0
190;10/06/2020 19:08;Monteros - Rio Caspichango;9;73.764;1022;43;244;26;8;;;0
191;10/06/2020 19:52;Interseccion ruta 321 - S M de Tuc;5;73.837;1020;34;244;24;4;;;0
192;10/06/2020 22:06;Rumi Punco - Pueblo Viejo;6;73.623;1019;14;244;37;5;;;0
193;10/06/2020 23:02;Villa Belgrano - Aguilares;12;73.472;1025;51;244;32;11;;;0
194;11/06/2020 01:01;Rio Marapa - Villa Belgrano;2;73.814;1020;40;244;39;1;;;0
195;11/06/2020 21:31;Villa Belgrano - Aguilares;14;73.749;1022;63;244;65;13;;;0
196;11/06/2020 21:34;Rio Marapa - Villa Belgrano;3;73.584;1024;31;244;24;2;;;0
197;12/06/2020 17:26;Rumi Punco - Pueblo Viejo;13;73.40;1026;9;244;24;12;;;0
198;13/06/2020 16:19;Interseccion ruta 321 - S M de Tuc;5;73.269;1019;46;244;50;4;;;0
199;13/06/2020 19:56;Villa Belgrano - Aguilares;11;73.223;1026;34;244;48;10;;;0
200;14/06/2020 02:18;Huasa Pampa - Rio Marapa;14;73.163;1020;22;244;23;13;;;0
201;15/06/2020 07:25;Interseccion ruta 321 - S M de Tuc;5;73.1004;1024;37;244;48;4;;;0
202;15/06/2020 13:54;Aguilares - Concepcion;5;73.582;1020;6;244;13;4;;;0
203;15/06/2020 13:59;Aguilares - Concepcion;14;73.279;1022;50;244;34;13;;;0
204;15/06/2020 21:58;Rio Caspichango - Interseccion ruta 322;6;73.274;1024;42;244;28;5;;;0
205;16/06/2020 03:06;Interseccion ruta 321 - S M de Tuc;14;73.413;1026;37;244;30;13;;;0
206;16/06/2020 03:08;Rio Marapa - Villa Belgrano;10;73.92;1024;3;244;45;9;;;0
207;17/06/2020 00:04;Rumi Punco - Pueblo Viejo;8;73.645;1026;25;244;57;7;;;0
208;17/06/2020 04:15;Rio Seco - Monteros;12;73.828;1023;4;244;55;11;;;0
209;17/06/2020 09:22;Interseccion ruta 322 - Interseccion ruta 321;1;73.147;1026;37;244;62;0;;;0
210;17/06/2020 16:21;Interseccion ruta 322 - Interseccion ruta 321;14;73.986;1020;6;244;35;13;;;0
211;17/06/2020 22:01;Aguilares - Concepcion;13;73.1000;1019;51;244;56;12;;;0
212;17/06/2020 22:51;Huasa Pampa - Rio Marapa;2;73.434;1023;14;244;49;1;;;0
213;18/06/2020 08:19;Concepcion - Rio Seco;7;73.569;1023;20;244;20;6;;;0
214;19/06/2020 00:59;Monteros - Rio Caspichango;11;73.945;1021;42;244;17;10;;;0
215;19/06/2020 06:21;Interseccion ruta 321 - S M de Tuc;1;73.591;1019;61;244;16;0;;;0
216;19/06/2020 09:52;Rio Seco - Monteros;1;73.115;1024;58;244;51;0;;;0
217;20/06/2020 16:39;Monteros - Rio Caspichango;9;73.823;1024;24;244;51;8;;;0
218;20/06/2020 19:14;Rumi Punco - Pueblo Viejo;6;73.50;1024;22;244;40;5;;;0
219;21/06/2020 19:50;Huasa Pampa - Rio Marapa;3;73.461;1025;38;244;11;2;;;0
220;21/06/2020 23:04;Monteros - Rio Caspichango;3;73.944;1020;27;244;6;2;;;0
221;21/06/2020 23:21;Villa Belgrano - Aguilares;5;73.330;1020;9;244;27;4;;;0
222;22/06/2020 01:45;Huasa Pampa - Rio Marapa;8;73.406;1021;68;244;33;7;;;0
223;22/06/2020 04:26;Rio Caspichango - Interseccion ruta 322;9;73.750;1025;51;244;53;8;;;0
224;22/06/2020 16:04;Rio Seco - Monteros;4;73.769;1021;39;244;45;3;;;0
225;22/06/2020 19:15;Aguilares - Concepcion;14;73.236;1019;41;244;53;13;;;0
226;23/06/2020 10:34;Pueblo Viejo - Rio el Sueño;12;73.278;1021;18;244;9;11;;;0
227;23/06/2020 13:29;Rio el Sueño - Huasa Pampa;13;73.144;1023;22;244;44;12;;;0
228;24/06/2020 08:55;Rio Seco - Monteros;14;73.246;1019;6;244;3;13;;;0
229;24/06/2020 10:44;Rio Seco - Monteros;4;73.547;1026;37;244;3;3;;;0
230;26/06/2020 10:38;Villa Belgrano - Aguilares;4;73.939;1023;47;244;0;3;;;0
231;26/06/2020 12:41;Rio Marapa - Villa Belgrano;7;73.230;1022;35;244;24;6;;;0
232;26/06/2020 13:10;Rumi Punco - Pueblo Viejo;12;73.868;1021;20;244;28;11;;;0
233;26/06/2020 14:51;Interseccion ruta 321 - S M de Tuc;14;73.906;1025;0;244;35;13;;;0
234;26/06/2020 14:58;Villa Belgrano - Aguilares;13;73.894;1023;63;244;44;12;;;0
235;27/06/2020 03:11;Pueblo Viejo - Rio el Sueño;3;73.991;1020;20;244;51;2;;;0
236;27/06/2020 21:15;Huasa Pampa - Rio Marapa;15;73.804;1020;38;244;39;14;;;0
237;27/06/2020 21:49;Rio Caspichango - Interseccion ruta 322;2;73.786;1026;4;244;50;1;;;0
238;29/06/2020 12:22;Aguilares - Concepcion;15;73.984;1019;30;244;60;14;;;0
239;30/06/2020 19:03;Rio Marapa - Villa Belgrano;14;73.398;1020;49;244;44;13;;;0
240;02/07/2020 14:11;Rio Caspichango - Interseccion ruta 322;2;73.328;1026;1;244;48;1;;;0
241;02/07/2020 18:35;Rio Seco - Monteros;12;73.148;1025;39;244;1;11;;;0
242;02/07/2020 20:45;Rio Marapa - Villa Belgrano;9;73.552;1023;2;244;25;8;;;0
243;03/07/2020 05:51;Rio Marapa - Villa Belgrano;6;73.563;1023;54;244;58;5;;;0
244;03/07/2020 08:10;Rio el Sueño - Huasa Pampa;12;73.124;1024;6;244;53;11;;;0
245;04/07/2020 10:57;Rumi Punco - Pueblo Viejo;13;73.352;1025;15;244;14;12;;;0
246;05/07/2020 13:15;Pueblo Viejo - Rio el Sueño;8;73.436;1022;68;244;59;7;;;0
247;05/07/2020 23:36;Rio Marapa - Villa Belgrano;12;73.172;1024;38;244;29;11;;;0
248;06/07/2020 02:01;Pueblo Viejo - Rio el Sueño;5;73.845;1026;6;244;25;4;;;0
249;06/07/2020 05:27;Pueblo Viejo - Rio el Sueño;7;73.354;1025;29;244;56;6;;;0
250;07/07/2020 01:54;Interseccion ruta 321 - S M de Tuc;7;73.280;1023;32;244;46;6;;;0
251;08/07/2020 09:37;Rio Seco - Monteros;6;73.977;1019;33;244;60;5;;;0
252;08/07/2020 10:37;Rio Marapa - Villa Belgrano;3;73.681;1025;44;244;26;2;;;0
253;08/07/2020 15:09;Rio Marapa - Villa Belgrano;5;73.37;1023;30;244;43;4;;;0
254;08/07/2020 17:23;Interseccion ruta 321 - S M de Tuc;7;73.746;1019;14;244;41;6;;;0
255;08/07/2020 23:14;Interseccion ruta 322 - Interseccion ruta 321;3;73.578;1021;30;244;62;2;;;0
256;08/07/2020 23:40;Interseccion ruta 321 - S M de Tuc;11;73.96;1020;18;244;9;10;;;0
257;09/07/2020 10:47;Rio Marapa - Villa Belgrano;10;73.441;1020;12;244;53;9;;;0
258;09/07/2020 18:00;Huasa Pampa - Rio Marapa;9;73.1018;1019;0;244;59;8;;;0
259;10/07/2020 05:12;Interseccion ruta 322 - Interseccion ruta 321;1;73.551;1021;66;244;7;0;;;0
260;10/07/2020 05:34;Villa Belgrano - Aguilares;1;73.291;1019;57;244;64;0;;;0
261;10/07/2020 14:34;Monteros - Rio Caspichango;10;73.283;1024;35;244;55;9;;;0
262;10/07/2020 23:13;Rio Caspichango - Interseccion ruta 322;9;73.714;1020;62;244;45;8;;;0
263;11/07/2020 07:44;Huasa Pampa - Rio Marapa;8;73.496;1021;21;244;20;7;;;0
264;11/07/2020 15:37;Interseccion ruta 322 - Interseccion ruta 321;15;73.311;1025;52;244;65;14;;;0
265;12/07/2020 01:39;Rio Seco - Monteros;10;73.168;1022;2;244;37;9;;;0
266;12/07/2020 05:41;Rio Caspichango - Interseccion ruta 322;11;73.337;1024;48;244;19;10;;;0
267;12/07/2020 06:26;Aguilares - Concepcion;14;73.775;1024;64;244;6;13;;;0
268;12/07/2020 15:00;Rio Marapa - Villa Belgrano;5;73.450;1020;54;244;5;4;;;0
269;12/07/2020 17:00;Concepcion - Rio Seco;6;73.257;1024;52;244;48;5;;;0
270;13/07/2020 13:38;Aguilares - Concepcion;5;73.299;1022;51;244;63;4;;;0
